temp,ph,do,ammonia,turbidity,salinity
29.61,8.24,8.91,0.028,19.0,18.007
29.54,8.25,8.85,0.028,19.0,18.007
29.65,8.24,8.97,0.028,20.0,18.008
29.62,8.26,8.97,0.028,20.0,18.009
29.67,8.24,9.02,0.028,20.0,18.009
29.68,8.26,8.85,0.028,18.0,18.009
29.59,8.24,8.72,0.028,21.0,18.009
29.7,8.23,9.09,0.028,20.0,18.009
29.56,8.25,8.89,0.028,19.0,18.009
29.7,8.25,9.05,0.028,20.0,18.009
29.64,8.22,9.12,0.028,20.0,18.009
29.72,8.26,8.92,0.028,18.0,18.008
29.66,8.26,8.94,0.028,19.0,18.008
29.66,8.21,8.88,0.028,20.0,18.008
29.76,8.24,9.04,0.028,20.0,18.008
29.6,8.29,8.91,0.028,22.0,18.008
29.63,8.25,8.88,0.028,20.0,18.008
29.67,8.21,8.95,0.028,17.0,18.008
29.7,8.2,8.88,0.028,21.0,18.008
29.68,8.2,9.02,0.028,21.0,18.008
29.56,8.24,9.04,0.028,18.0,18.008
29.63,8.27,8.96,0.028,19.0,18.008
29.67,8.21,8.85,0.028,20.0,18.008
29.74,8.26,8.97,0.028,20.0,18.008
29.7,8.23,8.83,0.028,20.0,18.008
29.48,8.23,9.0,0.028,23.0,18.008
29.55,8.25,9.07,0.028,19.0,18.008
29.63,8.23,8.96,0.028,19.0,18.008
29.58,8.24,8.97,0.028,17.0,18.008
29.61,8.22,8.79,0.028,19.0,18.007
29.59,8.26,8.96,0.028,19.0,18.007
29.56,8.27,8.92,0.028,19.0,18.007
29.62,8.24,8.93,0.028,21.0,18.007
29.67,8.24,9.0,0.028,20.0,18.007
29.5,8.24,9.05,0.028,19.0,18.007
29.65,8.24,8.81,0.028,19.0,18.008
29.61,8.26,8.98,0.028,20.0,18.008
29.63,8.21,9.02,0.028,20.0,18.008
29.57,8.23,9.09,0.028,20.0,18.008
29.73,8.26,9.06,0.028,21.0,18.008
29.69,8.22,8.99,0.028,19.0,18.008
29.63,8.24,8.93,0.028,20.0,18.008
29.69,8.26,8.96,0.028,22.0,18.008
29.64,8.22,8.86,0.028,20.0,18.008
29.61,8.21,9.0,0.029,19.0,18.008
29.55,8.26,8.82,0.029,21.0,18.007
29.62,8.26,9.0,0.029,18.0,18.007
29.62,8.23,8.91,0.029,18.0,18.007
29.58,8.24,8.81,0.029,16.0,18.007
29.64,8.23,8.96,0.029,21.0,18.007
29.66,8.27,8.88,0.029,17.0,18.007
29.59,8.24,8.9,0.028,20.0,18.007
29.6,8.24,8.87,0.029,20.0,18.007
29.64,8.21,8.89,0.029,22.0,18.007
29.64,8.21,8.95,0.029,19.0,18.007
29.59,8.22,8.89,0.029,21.0,18.007
29.66,8.23,8.73,0.029,21.0,18.006
29.57,8.22,8.88,0.028,20.0,18.006
29.62,8.22,8.93,0.029,18.0,18.006
29.58,8.25,8.99,0.029,19.0,18.006
29.62,8.24,8.96,0.029,16.0,18.006
29.65,8.21,8.85,0.028,19.0,18.006
29.53,8.24,8.97,0.029,18.0,18.006
29.52,8.27,8.96,0.029,19.0,18.006
29.73,8.26,8.9,0.029,21.0,18.006
29.59,8.26,8.91,0.028,19.0,18.006
29.66,8.24,8.95,0.029,16.0,18.006
29.59,8.23,8.91,0.029,20.0,18.006
29.58,8.25,9.0,0.029,21.0,18.006
29.53,8.23,8.87,0.029,21.0,18.006
29.5,8.2,8.99,0.028,21.0,18.006
29.59,8.2,9.01,0.028,21.0,18.006
29.48,8.23,8.9,0.028,18.0,18.006
29.64,8.23,8.86,0.028,19.0,18.006
29.51,8.27,8.88,0.028,17.0,18.006
29.51,8.24,8.77,0.028,17.0,18.006
29.61,8.24,9.12,0.028,19.0,18.005
29.53,8.22,8.87,0.028,24.0,18.006
29.48,8.26,9.04,0.028,18.0,18.006
29.55,8.23,9.11,0.028,17.0,18.006
29.57,8.23,8.8,0.028,21.0,18.006
29.53,8.19,8.96,0.028,17.0,18.006
29.6,8.24,8.78,0.028,20.0,18.006
29.57,8.27,8.82,0.028,19.0,18.006
29.59,8.22,8.9,0.028,16.0,18.006
29.68,8.26,9.04,0.028,20.0,18.006
29.54,8.23,8.92,0.028,23.0,18.006
29.61,8.22,8.92,0.028,21.0,18.006
29.49,8.24,8.91,0.028,20.0,18.006
29.55,8.24,8.97,0.028,20.0,18.006
29.64,8.21,8.88,0.028,19.0,18.006
29.52,8.21,8.97,0.028,18.0,18.006
29.59,8.23,8.88,0.028,20.0,18.006
29.59,8.21,8.77,0.028,20.0,18.006
29.58,8.21,8.93,0.028,18.0,18.006
29.56,8.24,8.87,0.028,22.0,18.006
29.58,8.23,8.82,0.028,20.0,18.006
29.47,8.22,8.71,0.028,20.0,18.006
29.57,8.25,9.01,0.028,21.0,18.006
29.66,8.25,8.95,0.028,20.0,18.006
29.57,8.24,8.8,0.028,22.0,18.005
29.58,8.19,8.98,0.028,20.0,18.005
29.6,8.24,8.89,0.028,19.0,18.005
29.49,8.25,8.81,0.028,20.0,18.005
29.63,8.25,8.83,0.028,19.0,18.004
29.48,8.23,9.07,0.028,21.0,18.005
29.48,8.22,8.87,0.028,17.0,18.005
29.64,8.19,8.88,0.028,20.0,18.005
29.54,8.26,8.91,0.028,19.0,18.005
29.47,8.23,8.82,0.028,21.0,18.005
29.56,8.25,8.92,0.027,19.0,18.005
29.53,8.22,8.79,0.028,16.0,18.005
29.51,8.22,8.76,0.027,18.0,18.005
29.48,8.27,8.83,0.027,21.0,18.005
29.5,8.25,8.74,0.027,18.0,18.005
29.51,8.22,8.74,0.027,21.0,18.005
29.61,8.2,8.83,0.027,21.0,18.005
29.57,8.22,8.89,0.027,20.0,18.005
29.52,8.23,8.9,0.027,19.0,18.005
29.54,8.24,8.92,0.027,17.0,18.005
29.57,8.2,8.96,0.027,20.0,18.005
29.53,8.21,9.03,0.027,20.0,18.005
29.56,8.24,8.81,0.027,19.0,18.006
29.46,8.25,8.79,0.027,18.0,18.006
29.44,8.21,8.99,0.027,18.0,18.006
29.47,8.21,8.78,0.027,19.0,18.006
29.49,8.22,8.9,0.027,24.0,18.006
29.51,8.22,8.9,0.027,20.0,18.006
29.49,8.24,8.95,0.027,19.0,18.005
29.54,8.22,8.66,0.027,20.0,18.005
29.51,8.22,8.73,0.027,20.0,18.005
29.49,8.24,8.86,0.027,20.0,18.005
29.53,8.22,8.82,0.027,19.0,18.005
29.46,8.21,8.83,0.027,20.0,18.005
29.47,8.22,8.89,0.027,19.0,18.005
29.59,8.19,8.85,0.027,20.0,18.005
29.49,8.23,8.72,0.027,19.0,18.005
29.46,8.24,8.74,0.027,21.0,18.005
29.51,8.24,8.89,0.027,19.0,18.005
29.49,8.19,8.76,0.027,21.0,18.005
29.45,8.23,9.01,0.027,18.0,18.006
29.49,8.27,8.97,0.027,21.0,18.006
29.48,8.26,9.03,0.027,19.0,18.006
29.53,8.21,8.78,0.027,20.0,18.005
29.49,8.27,8.94,0.027,22.0,18.005
29.55,8.23,8.77,0.027,20.0,18.005
29.44,8.23,8.71,0.027,21.0,18.005
29.46,8.22,8.71,0.027,24.0,18.005
29.47,8.2,8.96,0.027,18.0,18.005
29.41,8.23,8.93,0.027,18.0,18.005
29.41,8.23,8.77,0.027,19.0,18.005
29.52,8.23,8.85,0.027,19.0,18.005
29.48,8.23,8.72,0.027,18.0,18.005
29.56,8.25,8.9,0.027,19.0,18.005
29.44,8.18,8.89,0.027,19.0,18.005
29.48,8.2,8.83,0.027,19.0,18.005
29.52,8.26,8.75,0.027,18.0,18.005
29.57,8.21,8.87,0.027,21.0,18.005
29.46,8.22,8.7,0.027,19.0,18.004
29.51,8.24,8.86,0.027,20.0,18.005
29.37,8.23,8.74,0.027,16.0,18.005
29.46,8.19,8.84,0.027,20.0,18.005
29.41,8.26,8.78,0.027,20.0,18.005
29.42,8.17,8.75,0.027,17.0,18.005
29.48,8.22,8.76,0.027,18.0,18.005
29.39,8.24,8.71,0.027,19.0,18.005
29.43,8.2,8.74,0.027,21.0,18.005
29.39,8.2,8.84,0.027,21.0,18.005
29.49,8.24,8.84,0.028,20.0,18.005
29.39,8.24,8.89,0.027,21.0,18.005
29.44,8.23,8.72,0.027,18.0,18.005
29.54,8.23,8.93,0.027,19.0,18.005
29.45,8.23,8.92,0.027,20.0,18.006
29.49,8.24,8.88,0.027,19.0,18.006
29.47,8.22,8.85,0.028,20.0,18.006
29.43,8.24,8.84,0.028,19.0,18.006
29.43,8.22,8.77,0.028,20.0,18.006
29.44,8.2,8.66,0.028,18.0,18.007
29.54,8.21,8.86,0.028,20.0,18.006
29.32,8.21,8.96,0.028,22.0,18.006
29.52,8.25,8.69,0.028,22.0,18.006
29.37,8.21,8.86,0.028,23.0,18.006
29.55,8.24,8.92,0.028,19.0,18.006
29.47,8.24,8.75,0.027,20.0,18.006
29.46,8.26,8.71,0.027,18.0,18.006
29.41,8.21,8.62,0.027,19.0,18.006
29.47,8.23,8.65,0.027,21.0,18.006
29.36,8.21,8.82,0.027,19.0,18.005
29.41,8.25,8.78,0.027,15.0,18.006
29.49,8.25,8.78,0.027,20.0,18.006
29.49,8.26,8.86,0.027,20.0,18.006
29.46,8.23,8.82,0.027,19.0,18.006
29.3,8.23,8.73,0.027,18.0,18.006
29.41,8.2,8.89,0.027,17.0,18.006
29.4,8.21,8.81,0.027,21.0,18.005
29.43,8.23,8.73,0.027,20.0,18.005
29.46,8.22,8.74,0.027,18.0,18.005
29.49,8.2,8.84,0.027,19.0,18.005
29.48,8.23,8.76,0.027,21.0,18.006
29.4,8.21,8.77,0.027,22.0,18.005
29.4,8.22,8.79,0.027,20.0,18.005
29.39,8.22,8.82,0.027,17.0,18.005
29.35,8.2,8.78,0.027,20.0,18.006
29.35,8.16,8.76,0.027,19.0,18.006
29.36,8.23,8.72,0.027,20.0,18.006
29.35,8.21,8.89,0.027,21.0,18.006
29.33,8.19,8.86,0.027,20.0,18.006
29.35,8.24,8.69,0.027,21.0,18.006
29.41,8.23,8.8,0.027,19.0,18.006
29.48,8.21,8.84,0.027,20.0,18.006
29.42,8.22,8.72,0.027,18.0,18.006
29.44,8.22,8.76,0.027,18.0,18.006
29.48,8.26,8.75,0.027,19.0,18.006
29.43,8.21,8.8,0.027,19.0,18.006
29.43,8.2,8.83,0.027,20.0,18.006
29.43,8.23,8.81,0.027,20.0,18.006
29.43,8.21,8.52,0.027,20.0,18.006
29.39,8.22,8.85,0.027,19.0,18.006
29.45,8.24,8.72,0.027,19.0,18.006
29.5,8.24,8.86,0.027,22.0,18.005
29.4,8.25,8.64,0.027,22.0,18.005
29.3,8.2,8.71,0.027,18.0,18.005
29.41,8.24,8.64,0.027,23.0,18.005
29.41,8.2,8.63,0.027,19.0,18.005
29.43,8.22,8.83,0.027,21.0,18.005
29.39,8.22,8.77,0.027,19.0,18.005
29.42,8.21,8.92,0.027,21.0,18.005
29.43,8.19,8.68,0.027,17.0,18.005
29.44,8.24,8.81,0.027,17.0,18.005
29.49,8.24,8.63,0.027,22.0,18.005
29.38,8.18,8.87,0.027,20.0,18.005
29.3,8.21,8.79,0.027,22.0,18.005
29.4,8.18,8.87,0.027,20.0,18.005
29.25,8.24,8.81,0.027,19.0,18.005
29.4,8.22,8.76,0.027,19.0,18.005
29.3,8.2,8.59,0.027,23.0,18.005
29.28,8.24,8.75,0.027,20.0,18.005
29.33,8.21,8.68,0.027,17.0,18.005
29.46,8.21,8.62,0.027,19.0,18.005
29.41,8.21,8.66,0.027,21.0,18.005
29.29,8.22,8.71,0.027,21.0,18.005
29.38,8.23,8.6,0.027,19.0,18.005
29.35,8.22,8.7,0.027,20.0,18.005
29.36,8.24,8.73,0.027,21.0,18.005
29.33,8.21,8.74,0.027,21.0,18.005
29.38,8.21,8.75,0.027,22.0,18.005
29.31,8.21,8.63,0.027,20.0,18.005
29.32,8.2,8.74,0.027,16.0,18.005
29.43,8.24,8.64,0.027,19.0,18.005
29.47,8.21,8.63,0.027,21.0,18.005
29.43,8.19,8.79,0.027,18.0,18.005
29.4,8.2,8.81,0.027,20.0,18.005
29.4,8.18,8.7,0.027,20.0,18.005
29.35,8.2,8.68,0.027,18.0,18.004
29.33,8.21,8.69,0.027,18.0,18.004
29.36,8.25,8.73,0.027,20.0,18.004
29.29,8.22,8.69,0.027,19.0,18.004
29.32,8.21,8.7,0.027,20.0,18.004
29.37,8.2,8.75,0.027,20.0,18.004
29.3,8.22,8.69,0.027,19.0,18.004
29.42,8.21,8.97,0.027,18.0,18.004
29.29,8.21,8.63,0.027,20.0,18.004
29.37,8.23,8.58,0.027,20.0,18.004
29.34,8.25,8.7,0.027,21.0,18.004
29.36,8.2,8.79,0.027,17.0,18.004
29.39,8.22,8.63,0.027,24.0,18.003
29.38,8.22,8.6,0.027,19.0,18.004
29.29,8.17,8.61,0.027,18.0,18.004
29.3,8.23,8.59,0.027,19.0,18.004
29.36,8.2,8.64,0.027,21.0,18.003
29.34,8.23,8.58,0.027,18.0,18.004
29.35,8.24,8.91,0.028,19.0,18.004
29.34,8.19,8.65,0.028,20.0,18.004
29.36,8.22,8.8,0.027,18.0,18.004
29.35,8.2,8.6,0.028,19.0,18.004
29.29,8.19,8.69,0.028,21.0,18.004
29.29,8.22,8.61,0.028,20.0,18.004
29.38,8.22,8.68,0.028,20.0,18.004
29.27,8.22,8.52,0.028,22.0,18.004
29.35,8.23,8.73,0.028,20.0,18.004
29.25,8.2,8.73,0.028,18.0,18.004
29.39,8.19,8.61,0.028,18.0,18.004
29.35,8.21,8.69,0.028,18.0,18.004
29.28,8.2,8.7,0.028,19.0,18.004
29.32,8.22,8.82,0.028,20.0,18.004
29.28,8.21,8.6,0.028,21.0,18.004
29.33,8.22,8.68,0.028,21.0,18.004
29.38,8.2,8.7,0.028,20.0,18.004
29.42,8.22,8.67,0.028,18.0,18.004
29.31,8.19,8.59,0.028,20.0,18.004
29.27,8.2,8.68,0.028,19.0,18.004
29.27,8.22,8.76,0.028,19.0,18.004
29.28,8.18,8.78,0.028,24.0,18.004
29.28,8.25,8.74,0.028,19.0,18.004
29.26,8.2,8.55,0.028,17.0,18.004
29.26,8.21,8.64,0.028,19.0,18.004
29.31,8.18,8.74,0.028,19.0,18.005
29.28,8.22,8.67,0.028,17.0,18.005
29.25,8.18,8.63,0.028,21.0,18.004
29.37,8.2,8.62,0.028,21.0,18.005
29.26,8.2,8.62,0.028,18.0,18.005
29.4,8.22,8.55,0.028,20.0,18.005
29.37,8.24,8.62,0.028,18.0,18.005
29.27,8.21,8.57,0.028,19.0,18.005
29.31,8.2,8.61,0.028,19.0,18.005
29.24,8.18,8.66,0.028,20.0,18.005
29.31,8.21,8.65,0.028,18.0,18.005
29.3,8.2,8.65,0.028,18.0,18.005
29.36,8.21,8.75,0.028,16.0,18.005
29.34,8.2,8.68,0.028,18.0,18.005
29.24,8.22,8.56,0.028,20.0,18.006
29.18,8.23,8.8,0.028,20.0,18.006
29.22,8.24,8.87,0.028,19.0,18.006
29.37,8.19,8.62,0.028,20.0,18.006
29.14,8.17,8.7,0.028,16.0,18.006
29.24,8.22,8.72,0.028,18.0,18.006
29.28,8.21,8.55,0.028,19.0,18.006
29.3,8.23,8.59,0.028,19.0,18.006
29.2,8.18,8.61,0.028,19.0,18.006
29.26,8.18,8.66,0.028,21.0,18.006
29.24,8.21,8.75,0.028,22.0,18.006
29.39,8.21,8.46,0.028,20.0,18.006
29.36,8.24,8.59,0.028,17.0,18.006
29.28,8.2,8.59,0.028,19.0,18.005
29.22,8.18,8.5,0.028,20.0,18.005
29.22,8.22,8.58,0.028,19.0,18.005
29.29,8.2,8.65,0.028,22.0,18.005
29.23,8.18,8.46,0.028,19.0,18.005
29.29,8.17,8.58,0.028,20.0,18.005
29.19,8.22,8.46,0.028,19.0,18.005
29.18,8.21,8.48,0.028,19.0,18.005
29.22,8.18,8.48,0.028,20.0,18.005
29.12,8.17,8.65,0.028,16.0,18.005
29.28,8.21,8.63,0.028,20.0,18.005
29.25,8.19,8.56,0.028,19.0,18.005
29.33,8.21,8.54,0.028,18.0,18.005
29.3,8.21,8.5,0.028,19.0,18.005
29.23,8.19,8.52,0.028,21.0,18.005
29.25,8.22,8.58,0.028,20.0,18.005
29.23,8.19,8.6,0.028,20.0,18.005
29.29,8.21,8.39,0.028,22.0,18.005
29.27,8.23,8.59,0.028,19.0,18.005
29.24,8.21,8.58,0.028,17.0,18.005
29.34,8.21,8.59,0.028,21.0,18.005
29.21,8.22,8.51,0.028,19.0,18.005
29.17,8.19,8.56,0.028,19.0,18.006
29.22,8.17,8.58,0.029,18.0,18.005
29.22,8.21,8.57,0.029,17.0,18.006
29.18,8.19,8.65,0.029,21.0,18.006
29.3,8.19,8.51,0.029,22.0,18.005
29.18,8.22,8.53,0.029,20.0,18.006
29.18,8.23,8.41,0.029,22.0,18.006
29.19,8.19,8.53,0.029,18.0,18.006
29.28,8.22,8.58,0.029,21.0,18.006
29.24,8.19,8.52,0.029,19.0,18.006
29.21,8.22,8.52,0.029,17.0,18.006
29.18,8.19,8.54,0.029,20.0,18.006
29.22,8.2,8.5,0.029,18.0,18.005
29.25,8.21,8.58,0.029,20.0,18.005
29.21,8.19,8.57,0.029,19.0,18.005
29.18,8.17,8.67,0.029,17.0,18.005
29.2,8.17,8.59,0.029,19.0,18.006
29.3,8.21,8.44,0.029,19.0,18.006
29.2,8.2,8.44,0.029,18.0,18.006
29.24,8.18,8.6,0.029,20.0,18.006
29.15,8.19,8.5,0.029,18.0,18.006
29.17,8.21,8.4,0.029,21.0,18.006
29.26,8.17,8.54,0.029,21.0,18.006
29.21,8.18,8.47,0.029,20.0,18.006
29.24,8.19,8.56,0.029,18.0,18.006
29.19,8.19,8.55,0.029,20.0,18.006
29.18,8.18,8.37,0.029,19.0,18.006
29.21,8.17,8.58,0.029,22.0,18.006
29.18,8.2,8.38,0.029,19.0,18.006
29.22,8.19,8.43,0.029,21.0,18.006
29.24,8.18,8.41,0.029,20.0,18.006
29.15,8.2,8.59,0.029,19.0,18.006
29.18,8.19,8.68,0.029,19.0,18.006
29.14,8.18,8.52,0.029,19.0,18.006
29.19,8.21,8.41,0.029,18.0,18.006
29.25,8.22,8.57,0.029,20.0,18.006
29.17,8.17,8.57,0.029,19.0,18.006
29.13,8.2,8.58,0.029,21.0,18.006
29.18,8.22,8.52,0.029,18.0,18.006
29.14,8.16,8.43,0.029,19.0,18.006
29.15,8.17,8.36,0.029,20.0,18.006
29.22,8.19,8.45,0.029,19.0,18.006
29.17,8.2,8.56,0.029,19.0,18.006
29.06,8.21,8.44,0.029,22.0,18.006
29.16,8.19,8.57,0.029,19.0,18.006
29.11,8.16,8.56,0.029,21.0,18.006
29.06,8.15,8.23,0.029,18.0,18.006
29.18,8.18,8.43,0.029,17.0,18.007
29.14,8.17,8.53,0.029,19.0,18.007
29.12,8.2,8.35,0.029,21.0,18.007
29.12,8.2,8.39,0.029,22.0,18.007
29.12,8.19,8.55,0.029,20.0,18.006
29.22,8.18,8.47,0.029,19.0,18.006
29.18,8.13,8.28,0.029,18.0,18.007
29.05,8.18,8.48,0.029,20.0,18.007
29.09,8.18,8.54,0.029,19.0,18.007
29.1,8.16,8.55,0.029,21.0,18.006
29.15,8.18,8.57,0.029,20.0,18.006
29.13,8.2,8.54,0.029,18.0,18.007
29.08,8.15,8.57,0.029,22.0,18.007
29.1,8.2,8.57,0.029,22.0,18.006
29.15,8.18,8.52,0.029,23.0,18.007
29.12,8.21,8.48,0.029,20.0,18.007
29.07,8.17,8.61,0.029,18.0,18.007
29.17,8.18,8.37,0.029,19.0,18.007
29.15,8.19,8.47,0.029,18.0,18.007
29.15,8.17,8.47,0.029,18.0,18.007
29.21,8.24,8.47,0.029,21.0,18.007
29.21,8.19,8.58,0.029,19.0,18.007
29.16,8.17,8.57,0.029,20.0,18.007
29.1,8.17,8.61,0.029,18.0,18.007
29.09,8.17,8.35,0.029,22.0,18.007
29.07,8.18,8.58,0.029,20.0,18.007
29.16,8.18,8.32,0.029,21.0,18.007
29.12,8.17,8.58,0.029,19.0,18.007
29.1,8.18,8.44,0.029,21.0,18.007
29.11,8.17,8.36,0.029,20.0,18.007
29.11,8.14,8.31,0.029,18.0,18.007
29.07,8.2,8.43,0.029,18.0,18.007
29.14,8.18,8.46,0.029,17.0,18.007
29.19,8.17,8.49,0.029,16.0,18.007
29.05,8.19,8.27,0.029,21.0,18.007
29.22,8.18,8.34,0.029,22.0,18.007
29.09,8.19,8.37,0.029,20.0,18.006
29.08,8.23,8.29,0.029,16.0,18.006
29.1,8.2,8.55,0.029,22.0,18.006
29.07,8.18,8.44,0.029,18.0,18.006
29.04,8.19,8.33,0.029,23.0,18.006
29.12,8.19,8.28,0.029,21.0,18.006
29.06,8.21,8.54,0.029,19.0,18.007
28.97,8.18,8.35,0.029,23.0,18.007
29.11,8.17,8.39,0.029,20.0,18.007
29.11,8.16,8.39,0.029,21.0,18.007
29.08,8.18,8.4,0.029,18.0,18.007
29.04,8.15,8.55,0.029,18.0,18.007
29.05,8.16,8.43,0.029,18.0,18.007
29.19,8.21,8.5,0.029,19.0,18.007
29.14,8.14,8.36,0.029,22.0,18.007
29.1,8.18,8.47,0.029,18.0,18.006
29.16,8.18,8.28,0.029,19.0,18.006
29.07,8.2,8.36,0.029,18.0,18.006
29.1,8.17,8.45,0.029,18.0,18.006
29.05,8.16,8.37,0.029,19.0,18.007
29.06,8.17,8.43,0.029,20.0,18.007
29.15,8.17,8.38,0.029,17.0,18.007
29.07,8.17,8.27,0.029,18.0,18.007
29.01,8.19,8.35,0.029,19.0,18.007
29.07,8.18,8.46,0.029,19.0,18.007
29.11,8.16,8.42,0.029,18.0,18.007
29.1,8.16,8.32,0.029,19.0,18.007
29.11,8.17,8.47,0.029,18.0,18.007
29.11,8.18,8.29,0.029,22.0,18.007
29.11,8.15,8.29,0.029,20.0,18.007
29.03,8.17,8.25,0.029,18.0,18.007
29.09,8.17,8.36,0.029,19.0,18.007
29.08,8.18,8.44,0.029,20.0,18.007
29.01,8.18,8.43,0.029,19.0,18.007
29.04,8.18,8.44,0.029,19.0,18.007
29.03,8.17,8.36,0.029,17.0,18.006
29.03,8.17,8.38,0.029,20.0,18.006
29.03,8.15,8.31,0.029,20.0,18.007
29.06,8.18,8.18,0.029,17.0,18.006
29.08,8.16,8.28,0.029,16.0,18.007
29.07,8.16,8.22,0.029,17.0,18.007
29.13,8.18,8.3,0.029,18.0,18.007
29.05,8.18,8.42,0.029,19.0,18.007
28.97,8.17,8.32,0.029,18.0,18.007
29.1,8.2,8.27,0.029,17.0,18.007
29.09,8.17,8.5,0.029,18.0,18.007
29.04,8.16,8.28,0.029,20.0,18.007
29.04,8.17,8.19,0.029,20.0,18.007
29.0,8.17,8.39,0.029,20.0,18.007
28.9,8.19,8.46,0.029,19.0,18.007
28.93,8.17,8.27,0.029,18.0,18.007
29.04,8.19,8.35,0.029,17.0,18.007
29.06,8.12,8.32,0.029,19.0,18.007
29.02,8.17,8.26,0.029,20.0,18.007
29.04,8.21,8.23,0.029,20.0,18.007
29.08,8.16,8.32,0.029,20.0,18.007
28.92,8.17,8.27,0.029,19.0,18.007
29.09,8.21,8.37,0.029,18.0,18.007
29.04,8.2,8.12,0.029,19.0,18.007
29.01,8.2,8.32,0.029,19.0,18.007
28.98,8.17,8.27,0.029,18.0,18.007
29.07,8.18,8.42,0.029,23.0,18.007
29.02,8.19,8.27,0.029,16.0,18.007
29.04,8.16,8.27,0.029,21.0,18.007
29.09,8.17,8.33,0.029,21.0,18.007
29.01,8.16,8.12,0.029,20.0,18.007
29.03,8.15,8.29,0.029,24.0,18.007
28.95,8.21,8.17,0.029,24.0,18.007
28.96,8.15,8.41,0.029,19.0,18.006
29.02,8.17,8.27,0.029,23.0,18.007
28.96,8.16,8.35,0.029,19.0,18.007
28.9,8.15,8.37,0.029,19.0,18.007
29.12,8.2,8.09,0.029,20.0,18.007
29.02,8.17,8.41,0.029,17.0,18.007
28.95,8.18,8.21,0.029,20.0,18.007
29.01,8.15,8.3,0.029,19.0,18.007
28.96,8.18,8.3,0.029,19.0,18.006
28.97,8.17,8.38,0.029,21.0,18.007
29.0,8.19,8.41,0.029,17.0,18.006
28.89,8.15,8.36,0.029,22.0,18.006
28.99,8.17,8.24,0.029,19.0,18.007
28.93,8.18,8.17,0.029,18.0,18.007
29.01,8.15,8.39,0.029,20.0,18.007
29.01,8.16,8.29,0.029,18.0,18.007
28.92,8.16,8.18,0.029,19.0,18.006
28.97,8.18,8.21,0.029,20.0,18.006
29.1,8.16,8.38,0.029,20.0,18.006
28.92,8.15,8.18,0.029,17.0,18.006
28.96,8.16,8.13,0.029,21.0,18.007
29.03,8.14,8.27,0.029,17.0,18.007
28.9,8.2,8.14,0.029,19.0,18.007
28.91,8.16,8.23,0.029,19.0,18.007
28.95,8.17,8.23,0.029,18.0,18.007
28.92,8.18,8.3,0.029,20.0,18.007
29.08,8.16,8.18,0.029,19.0,18.007
28.93,8.17,8.28,0.029,19.0,18.007
28.91,8.14,8.38,0.029,17.0,18.007
28.89,8.19,8.35,0.029,18.0,18.007
28.93,8.15,8.11,0.029,20.0,18.007
28.91,8.17,8.36,0.029,21.0,18.007
28.97,8.2,8.16,0.029,19.0,18.007
28.98,8.14,8.24,0.029,21.0,18.008
29.02,8.17,8.21,0.029,22.0,18.008
28.95,8.17,8.14,0.029,21.0,18.008
28.99,8.14,8.18,0.029,19.0,18.008
28.92,8.16,8.11,0.029,19.0,18.008
28.91,8.16,8.09,0.029,22.0,18.008
28.93,8.17,8.17,0.029,21.0,18.008
28.9,8.13,8.2,0.029,18.0,18.008
28.99,8.16,8.2,0.029,23.0,18.008
28.94,8.14,8.26,0.029,18.0,18.008
28.87,8.15,8.23,0.029,20.0,18.008
28.93,8.15,8.24,0.029,20.0,18.008
28.91,8.16,8.06,0.029,17.0,18.008
28.96,8.16,8.19,0.029,18.0,18.008
28.9,8.17,8.09,0.029,22.0,18.008
28.89,8.13,8.17,0.029,22.0,18.008
28.95,8.17,8.15,0.029,20.0,18.008
28.91,8.15,8.17,0.029,20.0,18.008
28.98,8.13,8.25,0.029,21.0,18.008
28.88,8.17,8.12,0.029,19.0,18.008
28.84,8.15,8.02,0.029,18.0,18.008
28.94,8.12,7.99,0.029,18.0,18.008
28.88,8.2,8.2,0.03,25.0,18.007
28.85,8.17,8.08,0.03,18.0,18.008
28.93,8.15,8.15,0.029,19.0,18.008
28.96,8.13,8.1,0.029,20.0,18.008
28.98,8.15,8.14,0.029,22.0,18.008
28.92,8.16,8.15,0.029,19.0,18.008
29.01,8.16,8.04,0.029,19.0,18.008
29.0,8.15,8.21,0.029,19.0,18.008
28.88,8.13,8.06,0.029,19.0,18.007
28.92,8.19,8.18,0.029,19.0,18.008
28.84,8.16,8.25,0.029,19.0,18.008
28.92,8.11,8.24,0.029,16.0,18.008
28.93,8.14,8.0,0.029,19.0,18.008
28.94,8.14,8.2,0.029,20.0,18.008
28.91,8.16,8.24,0.029,21.0,18.009
28.92,8.17,8.24,0.029,19.0,18.009
28.83,8.15,8.17,0.029,21.0,18.009
28.96,8.1,8.02,0.029,19.0,18.009
28.88,8.2,8.11,0.029,21.0,18.009
28.95,8.14,8.09,0.029,21.0,18.009
28.78,8.17,8.05,0.029,20.0,18.009
28.89,8.15,8.22,0.029,20.0,18.009
28.92,8.17,8.06,0.029,20.0,18.009
28.82,8.16,8.22,0.029,21.0,18.009
28.92,8.16,8.05,0.029,19.0,18.009
28.91,8.16,8.16,0.029,20.0,18.009
28.9,8.17,8.13,0.029,18.0,18.009
28.88,8.18,7.99,0.029,16.0,18.009
28.98,8.15,8.21,0.029,19.0,18.009
28.86,8.17,8.06,0.029,18.0,18.009
28.78,8.14,8.22,0.029,19.0,18.009
